11	9	47.888740	179.516742	20.845806	51.389467	93.170322	34.049033	0.720975	0.859870	0.156345	0.587761	0.994110	0.127925	4.562951	5.000000	0.036479	11.890798	2.000000	44.961252	2.758592	5.000000	0.011758	7.231434	4.000000	0.809201	4.605795	4.000000	0.010118	4.135544	2.000000	0.366958	9.059485	4.000000	0.034588	14.814456	3.000000	85.048068	3.013302	1.000000	0.034665	10.040201	3.000000	67.876847	8.287209	2.000000	0.020560	3.519917	3.000000	47.250435	7.110598	3.000000	0.010124	2.943178	4.000000	0.027230	13.587885	3.000000	74.051626
12	2	92.858961	556.986886	71.351656	84.268189	54.288668	79.580843	0.474897	0.632646	0.191155	0.276224	0.573674	0.901868	9.125768	5.000000	0.010084	8.645151	4.000000	26.959702	1.402183	5.000000	0.031450	9.245655	5.000000	0.034358	7.002620	6.000000	0.029759	3.138758	1.000000	0.011134	5.602344	2.000000	0.010792	5.059108	4.000000	48.955160	7.909630	4.000000	0.012201	15.637986	4.000000	68.878851	0.885777	6.000000	0.014960	1.130965	1.000000	99.980121	16.665240	3.000000	0.074612	2.152246	2.000000	0.040817	0.879112	5.000000	4.632328
13	2	74.752986	451.111371	22.863006	40.672599	83.116723	7.157342	0.559378	0.303396	0.201167	0.444686	0.355276	0.864753	1.608567	2.000000	0.025519	3.379402	3.000000	95.394856	17.042647	1.000000	0.040804	12.948630	5.000000	0.062054	14.412334	4.000000	0.010865	2.484072	2.000000	0.011922	7.098287	2.000000	0.011066	2.865686	4.000000	83.706640	1.031651	2.000000	0.012698	14.844140	2.000000	8.176156	7.784808	4.000000	0.012785	0.318932	3.000000	19.470822	13.725958	2.000000	0.013603	3.734284	2.000000	0.028413	16.909387	6.000000	61.353386
14	5	51.916021	710.682253	16.501107	24.998289	20.729045	5.365646	0.143455	0.475465	0.590216	0.303809	0.859150	0.448167	8.302182	3.000000	0.011816	1.613123	4.000000	84.228134	11.447852	5.000000	0.070538	12.675870	1.000000	0.282407	5.750084	3.000000	0.013411	1.276617	2.000000	0.014232	0.654745	6.000000	0.014727	1.534166	1.000000	62.894252	2.909842	2.000000	0.164486	12.174937	6.000000	92.309317	2.864855	1.000000	0.013808	3.441422	5.000000	27.205500	14.336210	2.000000	0.024104	1.074635	5.000000	0.014147	3.818137	1.000000	6.682076
15	2	92.452082	386.541602	59.673610	5.265198	61.722770	87.336056	0.698821	0.953950	0.473968	0.791685	0.543046	0.485543	2.274006	3.000000	0.052785	6.856345	4.000000	17.630836	16.639075	3.000000	0.113774	15.052614	1.000000	0.035008	3.758648	5.000000	0.011244	3.036945	1.000000	0.097178	3.022800	5.000000	0.010940	7.240701	3.000000	79.455286	7.417738	2.000000	0.034561	11.964854	1.000000	28.426085	5.918394	3.000000	0.027264	2.813123	3.000000	73.431902	18.195588	6.000000	0.135286	3.437804	1.000000	0.011741	5.455093	3.000000	84.167282
16	6	68.445849	494.632198	14.907024	41.691893	13.185666	21.403698	0.426184	0.959146	0.528556	0.226265	0.851019	0.389116	1.390185	3.000000	0.023708	11.640065	5.000000	87.073329	9.448794	1.000000	0.112895	13.902504	2.000000	0.012500	6.898047	6.000000	0.010349	0.785521	3.000000	0.011358	9.491602	2.000000	0.014538	14.209728	1.000000	33.103914	7.515458	3.000000	0.190750	3.288392	1.000000	33.265674	6.434361	3.000000	0.010707	3.890572	5.000000	32.551688	16.279543	6.000000	0.041530	2.164614	1.000000	0.021005	5.477910	3.000000	77.368728
17	3	17.106796	17.545191	64.462812	83.127465	4.889914	73.183759	0.147022	0.323132	0.721807	0.449140	0.645200	0.379433	9.594219	4.000000	0.086075	7.567334	2.000000	80.074478	2.707073	4.000000	0.084907	17.995929	3.000000	0.177022	5.681745	5.000000	0.019211	3.162792	6.000000	0.052461	3.189606	6.000000	0.019459	11.667049	4.000000	6.833890	3.416431	2.000000	0.027121	7.437256	3.000000	8.224536	2.898157	4.000000	0.025227	2.194629	3.000000	27.358172	2.021545	2.000000	0.037026	0.590639	2.000000	0.061807	15.110052	5.000000	33.407500
18	4	89.381887	76.061858	49.443564	60.639533	6.866609	63.716596	0.308953	0.733896	0.472204	0.332782	0.380031	0.477324	1.868447	2.000000	0.029580	2.960216	6.000000	26.753795	8.689004	1.000000	0.033988	12.255478	3.000000	0.016339	4.635587	6.000000	0.028372	3.342129	5.000000	0.062197	3.408091	5.000000	0.013626	12.748653	3.000000	43.025306	5.852587	1.000000	0.010070	15.692557	2.000000	92.745127	0.604297	2.000000	0.010035	3.421342	2.000000	31.777574	5.669653	6.000000	0.042705	3.746916	5.000000	0.031083	16.128547	3.000000	8.545329
19	5	19.945677	143.491709	53.308164	37.026742	13.103597	55.245967	0.450195	0.585364	0.237206	0.262551	0.452462	0.443959	9.108056	2.000000	0.038877	7.090684	2.000000	95.937307	16.357147	6.000000	0.010900	2.397370	4.000000	0.031093	18.661254	4.000000	0.013794	0.665232	6.000000	0.028669	3.158737	4.000000	0.012259	3.068232	4.000000	6.644133	9.573093	3.000000	0.016218	9.462292	5.000000	88.678936	7.323073	3.000000	0.246195	4.371649	3.000000	14.344080	13.769689	5.000000	0.024076	2.272674	3.000000	0.102298	14.375140	3.000000	7.505364
20	2	2.950362	721.895264	31.559754	69.787364	87.996479	20.289827	0.922739	0.768201	0.798413	0.123765	0.224888	0.815668	9.423634	1.000000	0.012393	14.715175	1.000000	26.084028	18.066145	2.000000	0.017487	15.062158	3.000000	0.013104	3.033317	4.000000	0.012116	2.041468	2.000000	0.014311	4.086150	4.000000	0.131828	9.525452	1.000000	62.272215	4.956295	4.000000	0.014374	5.080246	4.000000	16.440369	1.339143	6.000000	0.014438	0.101483	3.000000	22.136961	8.170484	2.000000	0.011338	0.230538	2.000000	0.021083	9.335328	1.000000	17.542348
21	4	29.483256	658.675074	82.113712	77.204682	84.647278	85.986020	0.222975	0.953575	0.368259	0.530700	0.806407	0.546157	7.261113	5.000000	0.022538	16.251931	2.000000	43.561752	0.473055	1.000000	0.015472	11.386829	5.000000	0.028613	3.463835	2.000000	0.011064	0.447486	3.000000	0.011853	4.515496	4.000000	0.010366	15.910125	5.000000	28.327082	0.368161	4.000000	0.043261	0.907052	2.000000	62.856862	6.799142	5.000000	0.014275	2.618403	2.000000	18.601504	14.401158	5.000000	0.010278	1.906063	2.000000	0.016021	18.289041	3.000000	92.106405
22	6	70.951839	434.819957	92.035530	26.030211	40.988255	83.639841	0.298325	0.508983	0.302301	0.781958	0.673146	0.548759	8.193601	6.000000	0.014982	2.213136	2.000000	76.943413	14.812410	5.000000	0.358436	4.664016	3.000000	0.023841	1.734505	1.000000	0.017895	1.039374	2.000000	0.051251	9.265140	4.000000	0.164014	13.175999	5.000000	15.960299	2.031359	1.000000	0.013137	16.301428	2.000000	50.262725	9.491144	3.000000	0.027856	4.116289	4.000000	31.143957	8.301848	3.000000	0.054614	0.285470	3.000000	0.024481	1.835772	1.000000	54.717101
23	4	27.562802	183.369943	59.629961	4.848571	10.559994	76.904816	0.558326	0.130722	0.828121	0.701786	0.479037	0.729017	6.980371	3.000000	0.011803	10.100538	3.000000	84.837903	8.068173	5.000000	0.014090	1.146696	5.000000	0.018003	18.374890	1.000000	0.028169	2.093917	1.000000	0.011345	3.963595	1.000000	0.122280	8.072596	3.000000	5.099144	9.191814	2.000000	0.024744	17.840382	4.000000	36.094914	9.465531	5.000000	0.051871	2.230009	5.000000	21.933728	8.917018	5.000000	0.016890	1.169144	1.000000	0.052452	7.985580	4.000000	38.417326
24	1	10.342330	848.962236	98.439120	40.928017	97.448008	42.799452	0.198274	0.762686	0.261738	0.112639	0.312868	0.229156	0.242368	5.000000	0.014336	10.010943	3.000000	5.572533	9.966948	2.000000	0.034496	6.446365	4.000000	0.016601	18.184015	6.000000	0.028100	1.563643	6.000000	0.030888	4.167233	1.000000	0.060640	12.558986	1.000000	56.306708	1.402712	1.000000	0.046956	1.818936	1.000000	12.440904	9.594626	2.000000	0.013843	0.387233	5.000000	32.077595	8.293593	1.000000	0.015490	4.416541	4.000000	0.012801	11.554220	2.000000	96.404568
25	5	35.479053	439.221740	69.633141	73.055180	28.602951	64.613019	0.785036	0.620813	0.776906	0.830243	0.958340	0.134392	6.431236	4.000000	0.012338	13.450747	2.000000	53.678049	14.480548	4.000000	0.012828	2.534362	5.000000	0.113387	1.789536	2.000000	0.014940	2.610789	4.000000	0.204506	1.401395	2.000000	0.012651	12.833146	4.000000	22.890504	1.912099	5.000000	0.013283	1.519074	5.000000	23.000892	3.422411	3.000000	0.012189	2.938210	2.000000	52.674639	6.095469	3.000000	0.013212	1.986690	3.000000	0.093884	8.340639	6.000000	69.783924
26	8	69.301934	269.645832	8.707415	34.014368	21.119880	68.081283	0.473283	0.817697	0.268354	0.241620	0.877700	0.747563	0.643807	5.000000	0.023901	15.747354	2.000000	3.527841	11.209257	5.000000	0.043497	7.898420	2.000000	0.018465	9.167907	3.000000	0.020700	1.798380	1.000000	0.030552	1.272215	5.000000	0.018007	12.070169	5.000000	66.489640	6.964596	6.000000	0.013386	12.603272	3.000000	18.532568	2.527129	6.000000	0.018728	3.335760	4.000000	93.295425	13.432778	2.000000	0.019291	2.177781	1.000000	0.075320	17.992019	3.000000	58.974864
27	3	31.261524	705.784193	88.646501	32.738990	60.932262	79.381856	0.302560	0.567084	0.439361	0.815319	0.112666	0.668608	0.239382	5.000000	0.064823	16.220866	3.000000	52.942638	9.261937	5.000000	0.014249	8.969387	2.000000	0.016020	0.499607	4.000000	0.021487	1.419410	4.000000	0.011297	0.674769	6.000000	0.024525	8.482016	3.000000	35.854589	4.936358	1.000000	0.025803	17.308640	1.000000	23.821557	3.309473	2.000000	0.020812	1.204505	3.000000	32.519846	15.890084	4.000000	0.023015	0.794083	2.000000	0.014022	18.221958	6.000000	85.801401
28	3	10.285984	802.908008	50.580843	48.605729	47.968739	72.974240	0.758195	0.880011	0.101208	0.243588	0.677113	0.873987	0.945576	5.000000	0.039765	16.802521	3.000000	17.372718	2.363182	3.000000	0.015081	18.611822	5.000000	0.040198	7.365426	1.000000	0.010966	2.252469	6.000000	0.112272	1.286009	6.000000	0.022342	14.823866	5.000000	43.978084	0.631936	5.000000	0.012952	8.207613	5.000000	24.361516	7.490936	5.000000	0.033069	2.465723	2.000000	36.119299	10.877507	1.000000	0.034756	4.033681	1.000000	0.012694	16.073582	5.000000	57.253103
29	2	8.696894	188.357913	12.962213	91.963990	83.067977	68.064076	0.570559	0.224621	0.634257	0.525959	0.935455	0.787231	4.521518	4.000000	0.015128	7.566028	1.000000	19.974497	7.842500	5.000000	0.085160	10.013968	3.000000	0.010639	2.252678	4.000000	0.049979	0.072383	4.000000	0.018660	3.979560	6.000000	0.020370	15.734160	2.000000	84.723485	0.255819	1.000000	0.011339	0.822237	2.000000	4.430727	4.898731	3.000000	0.018919	4.190247	4.000000	19.122190	12.293695	3.000000	0.011790	1.834508	5.000000	0.137235	4.189295	1.000000	58.520412
30	4	43.982392	735.207321	27.114818	75.382380	52.240686	86.312249	0.917920	0.385160	0.253487	0.401069	0.774308	0.710767	7.943736	6.000000	0.104178	10.091025	6.000000	49.397646	3.223982	2.000000	0.020381	9.111893	3.000000	0.012085	18.787416	2.000000	0.013656	3.175432	1.000000	0.097343	6.259247	2.000000	0.013654	7.557858	3.000000	52.239381	9.111191	1.000000	0.013353	0.318256	5.000000	91.190234	5.585543	3.000000	0.019624	3.640143	1.000000	33.036468	10.195759	1.000000	0.041175	2.558228	1.000000	0.010903	2.801502	1.000000	46.343294
31	3	79.139927	84.193329	92.730536	10.019979	3.953638	49.006959	0.311669	0.818128	0.106754	0.706105	0.329371	0.122699	5.214090	4.000000	0.111057	12.047630	3.000000	87.157888	13.577225	3.000000	0.052563	2.931072	5.000000	0.035110	10.792108	1.000000	0.011461	2.972414	3.000000	0.038987	5.598879	1.000000	0.010289	9.293592	6.000000	34.264907	7.080670	4.000000	0.019486	8.191552	2.000000	56.350732	1.308421	2.000000	0.010177	3.774227	3.000000	91.343978	9.600305	4.000000	0.011368	2.996194	6.000000	0.014401	8.713893	5.000000	99.154169
32	2	57.486255	93.521428	56.312526	71.778087	96.866460	83.436319	0.581158	0.852208	0.696837	0.105633	0.643766	0.369127	5.601956	6.000000	0.014401	14.173560	4.000000	13.208385	15.178838	1.000000	0.068272	5.484914	1.000000	0.049542	6.099063	5.000000	0.040723	4.534241	3.000000	0.011320	8.861640	6.000000	0.020476	0.888020	1.000000	11.953883	0.924710	6.000000	0.195467	14.252260	1.000000	89.257126	2.343771	1.000000	0.014736	1.794366	4.000000	52.898927	5.947273	2.000000	0.013045	3.114078	3.000000	0.010129	2.099735	3.000000	35.839509
33	3	71.503247	815.884397	50.670756	55.949817	68.248178	59.021460	0.754452	0.207920	0.762351	0.697738	0.984454	0.903142	7.355427	1.000000	0.018979	11.386125	2.000000	1.205893	0.628376	5.000000	0.016870	7.964300	6.000000	0.012840	18.252624	1.000000	0.010186	0.137392	6.000000	0.019855	3.423003	2.000000	0.018880	5.840183	5.000000	35.230757	1.296993	6.000000	0.150516	14.858563	1.000000	51.271275	1.639159	4.000000	0.145760	2.307028	3.000000	67.009271	11.102266	4.000000	0.018021	2.747534	5.000000	0.211010	10.909993	2.000000	85.446671
34	2	71.098168	339.011198	80.991351	52.197749	43.079919	56.994289	0.514281	0.547983	0.155448	0.840460	0.219177	0.484578	1.337261	4.000000	0.485861	5.288974	3.000000	89.587749	0.846522	5.000000	0.015045	12.807374	3.000000	0.011648	4.593652	5.000000	0.082572	3.969727	6.000000	0.012832	7.452047	3.000000	0.036429	16.771184	3.000000	18.502952	2.149494	6.000000	0.011545	10.515651	5.000000	65.127907	0.249965	3.000000	0.022202	0.483329	3.000000	65.130584	5.137670	4.000000	0.116663	0.836387	2.000000	0.063635	5.199368	6.000000	58.349606
35	4	99.751707	557.245696	21.740362	95.529464	91.475522	72.694691	0.850409	0.399327	0.794532	0.591215	0.874665	0.724503	8.778100	6.000000	0.033512	2.260215	5.000000	18.298144	8.227412	5.000000	0.011414	19.342341	1.000000	0.012150	10.814207	5.000000	0.020185	1.227290	1.000000	0.011957	3.535457	2.000000	0.010992	4.232422	5.000000	67.496451	2.855282	4.000000	0.014509	12.191811	3.000000	51.688871	7.804053	6.000000	0.018867	0.877061	6.000000	14.645350	8.096995	3.000000	0.061868	3.585770	5.000000	0.016332	15.124818	2.000000	23.389222
36	8	44.140229	476.149650	23.462726	88.489272	88.321800	57.719394	0.854362	0.149149	0.589839	0.190495	0.116805	0.455771	9.125069	5.000000	0.120732	17.449873	2.000000	51.168243	16.238429	6.000000	0.039593	5.176883	3.000000	0.018906	8.584457	3.000000	0.013356	0.132417	3.000000	0.347213	1.321652	4.000000	0.013886	15.795595	3.000000	18.073531	7.135976	1.000000	0.015870	6.607480	3.000000	31.882597	4.308027	2.000000	0.017933	4.608448	4.000000	9.574532	1.186594	2.000000	0.033979	3.717706	3.000000	0.012504	13.371751	4.000000	75.242420
37	3	42.454139	605.795011	81.303243	41.551834	72.326510	58.861662	0.265450	0.479611	0.766775	0.467128	0.237120	0.650576	2.921793	1.000000	0.010130	9.084916	1.000000	42.443710	8.820052	5.000000	0.010154	10.668144	3.000000	0.016104	4.531202	2.000000	0.021991	3.398797	1.000000	0.012954	5.188561	6.000000	0.176278	3.173521	1.000000	45.123101	5.316611	6.000000	0.044683	18.932775	4.000000	23.498587	6.514845	1.000000	0.015344	4.448890	2.000000	3.943515	17.268876	3.000000	0.011018	1.628583	1.000000	0.058177	7.837883	5.000000	8.980575
38	3	55.019767	555.990664	9.900943	81.929656	73.683166	45.921255	0.941646	0.526927	0.260337	0.119197	0.700825	0.634314	7.096901	4.000000	0.058709	8.837197	1.000000	50.996393	2.376156	5.000000	0.304296	14.969928	2.000000	0.015580	10.195236	2.000000	0.021063	3.835151	5.000000	0.014684	1.113770	1.000000	0.015911	8.285786	3.000000	42.011155	0.275937	5.000000	0.010438	10.316671	3.000000	98.388539	1.896297	6.000000	0.010051	2.745993	1.000000	43.383224	12.522266	3.000000	0.018794	2.582932	3.000000	0.011633	2.508035	6.000000	58.746327
39	4	96.498395	334.362337	47.237497	21.744822	1.056350	81.305111	0.887631	0.984867	0.978602	0.876081	0.569495	0.421831	2.606300	2.000000	0.019464	11.196800	1.000000	53.287437	13.090807	5.000000	0.202742	8.389448	5.000000	0.010047	6.719960	3.000000	0.013748	3.812031	4.000000	0.011055	4.702406	5.000000	0.079808	10.049239	6.000000	83.902093	9.690989	5.000000	0.020458	8.460308	3.000000	39.624636	3.250979	4.000000	0.073680	3.880604	4.000000	96.016453	18.627007	3.000000	0.025176	4.594328	1.000000	0.055514	3.670403	5.000000	10.768413
40	4	42.150218	527.924549	86.063936	33.270045	93.518961	82.938157	0.749377	0.126282	0.636044	0.274945	0.844834	0.351526	0.523125	3.000000	0.017976	9.019546	3.000000	91.743632	12.501875	5.000000	0.014291	6.784033	6.000000	0.014925	10.973948	1.000000	0.026189	0.394025	5.000000	0.013480	2.054674	3.000000	0.017296	3.734483	4.000000	11.834990	8.185804	4.000000	0.036333	0.321755	2.000000	26.808949	4.096724	3.000000	0.164592	3.399588	3.000000	42.034612	3.591852	5.000000	0.010363	0.605315	4.000000	0.036364	8.901470	2.000000	81.620466
41	3	49.745451	59.054920	16.411449	3.339254	11.992792	52.873312	0.256986	0.380681	0.593646	0.284300	0.824853	0.699837	2.770264	3.000000	0.019666	3.818462	2.000000	80.485933	14.192508	3.000000	0.106952	3.257143	1.000000	0.012484	15.908522	5.000000	0.057591	0.220216	3.000000	0.136346	3.357405	2.000000	0.023200	5.341551	2.000000	24.925522	2.305031	5.000000	0.015924	14.994282	3.000000	91.397263	2.983686	2.000000	0.028261	2.195398	1.000000	34.784230	7.783192	2.000000	0.025940	2.535563	3.000000	0.032673	17.341293	4.000000	94.476092
42	3	89.723042	734.857697	21.302656	94.972057	55.645267	76.031242	0.522592	0.463653	0.636147	0.712245	0.987961	0.405284	2.486907	4.000000	0.019434	16.483847	3.000000	14.494332	11.274758	2.000000	0.014254	19.232152	1.000000	0.040355	1.186655	6.000000	0.299928	1.760331	6.000000	0.034312	8.058191	1.000000	0.014114	18.281039	6.000000	96.319814	3.665169	3.000000	0.071889	11.572689	1.000000	58.542967	0.484562	1.000000	0.023461	0.321966	1.000000	95.843500	3.422826	4.000000	0.022527	0.180263	2.000000	0.058380	2.775416	4.000000	42.632520
43	2	35.354170	183.650167	7.101025	23.112369	56.566443	24.594805	0.548207	0.748827	0.396239	0.280425	0.929767	0.647797	5.914315	5.000000	0.046935	11.891064	2.000000	91.694358	16.118129	1.000000	0.025389	1.430578	4.000000	0.038211	6.031124	1.000000	0.013439	0.914950	1.000000	0.016396	5.275581	3.000000	0.013933	1.570922	2.000000	99.850425	6.042609	6.000000	0.014970	0.782670	1.000000	88.606397	5.992735	2.000000	0.031999	2.171333	6.000000	25.949033	2.176914	3.000000	0.012516	1.949694	2.000000	0.602936	10.057514	1.000000	18.802234
44	4	96.336770	766.052359	82.009134	74.646032	21.346551	64.523274	0.430589	0.414913	0.306247	0.997560	0.506072	0.366664	9.619087	6.000000	0.021282	12.602588	1.000000	19.872540	4.341616	2.000000	0.022108	7.018477	6.000000	0.017222	14.715413	2.000000	0.209815	4.602083	6.000000	0.017791	3.443958	2.000000	0.039089	0.751300	2.000000	87.028221	5.069578	1.000000	0.015340	18.895332	3.000000	63.784461	6.336214	4.000000	0.037073	2.390154	4.000000	84.355630	6.662674	6.000000	0.076721	4.448624	2.000000	0.017227	1.139381	6.000000	74.598487
45	4	81.456954	79.209733	79.282214	96.841022	25.905796	75.385695	0.895415	0.104680	0.332701	0.783430	0.854450	0.759825	5.131766	5.000000	0.038208	18.510270	3.000000	10.611382	4.906234	1.000000	0.018445	1.337246	3.000000	0.014876	7.217823	2.000000	0.019240	1.242937	1.000000	0.016776	5.912344	3.000000	0.038358	10.667941	4.000000	88.160210	3.155013	3.000000	0.015445	12.072364	6.000000	2.607277	8.690944	4.000000	0.015961	1.812911	4.000000	18.714311	2.233340	5.000000	0.010755	2.705361	2.000000	0.016321	4.581432	6.000000	96.931307
46	5	53.926286	762.662747	61.849292	92.806243	88.872530	72.591646	0.859260	0.106437	0.886975	0.815671	0.902686	0.526046	5.401895	4.000000	0.011697	17.125868	2.000000	2.998639	7.022236	6.000000	0.015525	13.743046	3.000000	0.126375	17.975174	3.000000	0.208881	0.549705	2.000000	0.010325	7.176537	6.000000	0.067676	15.581249	5.000000	27.829034	4.127936	5.000000	0.011204	9.362712	6.000000	86.055568	0.784759	5.000000	0.011682	0.327807	1.000000	97.417491	6.210202	1.000000	0.094699	1.632380	3.000000	0.015995	17.164523	1.000000	26.185622
47	6	5.739387	229.716396	63.079542	91.487007	94.341267	92.101170	0.146715	0.143058	0.972499	0.477511	0.264211	0.717129	7.265701	1.000000	0.010335	17.271817	4.000000	20.966462	2.181823	4.000000	0.015519	5.518519	4.000000	0.014727	6.960398	6.000000	0.020483	4.014705	2.000000	0.023791	4.891811	4.000000	0.015456	2.041849	3.000000	74.110360	4.447987	5.000000	0.221843	7.666860	5.000000	48.510656	3.343621	3.000000	0.013192	3.584293	4.000000	86.501190	2.663449	3.000000	0.010346	0.918533	4.000000	0.010016	11.809120	4.000000	31.020915
48	3	15.365115	517.980268	35.718512	9.246871	40.627641	15.318173	0.240951	0.138998	0.636727	0.756465	0.596906	0.886677	2.565392	1.000000	0.047176	6.089439	4.000000	23.846978	16.584114	6.000000	0.056326	6.324697	3.000000	0.035064	13.000450	4.000000	0.258321	3.052410	6.000000	0.016016	7.070997	1.000000	0.018424	7.428389	3.000000	10.211111	5.120346	1.000000	0.131500	9.743993	5.000000	6.287140	3.329100	5.000000	0.030932	3.041973	2.000000	71.622631	8.009719	6.000000	0.014792	4.419176	4.000000	0.047170	17.840702	2.000000	37.679448
