11	5	482.415211	377.781092	88.164541	505.662602	206.691641	309.340820	0.263669	0.243257	0.607783	0.728652	0.939892	0.255082	1.380194	1.000000	0.014238	1.152772	4.000000	0.013074	0.707422	4.000000	0.040242	1.663099	6.000000	0.013974	2.424741	5.000000	0.010476	1.517900	3.000000	0.070215	0.946030	4.000000	0.070201	0.471282	2.000000	0.010185	1.524398	2.000000	0.015940	1.870734	1.000000	0.022769	1.284914	4.000000	0.012730	0.101887	3.000000	0.229726	2.050137	5.000000	0.026955	0.931951	3.000000	0.012968	1.919235	6.000000	0.011153	2.689431	3.000000	0.031961	0.807264	5.000000	0.019715	0.474872	1.000000	0.022359	1.629380	3.000000	0.039061	0.395579	5.000000	0.012023	0.566064	4.000000	0.146915	0.137822	4.000000	0.035637	0.486582	1.000000	0.740580	2.105317	6.000000	0.010900	1.006417	4.000000	0.019781	2.343506	4.000000	0.022434	0.044035	1.000000	0.014759	2.213342	6.000000	0.028812	0.088496	2.000000	0.041968	0.266671	6.000000	0.012100
12	2	558.320011	149.831370	368.999298	428.448402	720.104907	212.610637	0.210509	0.153236	0.430197	0.123018	0.252853	0.554109	1.984457	2.000000	0.013559	0.123886	2.000000	0.020231	0.053487	5.000000	0.088183	0.484624	2.000000	0.010758	0.709649	5.000000	0.012254	0.144153	5.000000	0.346417	2.807916	2.000000	0.013217	1.299543	2.000000	0.013791	0.166351	1.000000	0.016073	0.540661	3.000000	0.011809	2.388894	6.000000	0.010349	0.844553	5.000000	0.044702	1.784826	1.000000	0.146248	1.967242	5.000000	0.010030	1.982358	2.000000	0.018419	1.472304	5.000000	0.012547	0.641237	5.000000	0.014336	0.459598	3.000000	0.046027	1.864259	2.000000	0.543586	2.694149	3.000000	0.168049	0.924268	2.000000	0.011387	1.450701	5.000000	0.010138	2.514154	2.000000	0.018198	2.487354	4.000000	0.019754	0.559480	1.000000	0.022761	0.487164	5.000000	0.021100	1.124602	2.000000	0.010900	1.798990	3.000000	0.017976	2.551785	6.000000	0.015347	0.359671	1.000000	0.011840
13	1	837.424001	497.688421	265.034217	259.084798	919.969613	414.351788	0.596820	0.835006	0.282435	0.228641	0.531345	0.451529	1.950415	4.000000	0.010678	0.951188	2.000000	0.036098	0.116587	5.000000	0.036338	1.576756	5.000000	0.028243	1.041558	4.000000	0.104244	0.931448	5.000000	0.162122	2.338867	3.000000	0.010271	2.231116	4.000000	0.013958	1.143684	1.000000	0.064038	0.220524	5.000000	0.099519	0.156694	5.000000	0.013990	1.203210	6.000000	0.079718	1.069361	1.000000	0.062111	1.810638	2.000000	0.018239	1.658355	4.000000	0.015269	1.987628	4.000000	0.028789	0.210162	1.000000	0.012075	2.079367	4.000000	0.079341	1.065910	2.000000	0.213321	0.745145	6.000000	0.010912	1.863803	2.000000	0.020530	1.910141	4.000000	0.012774	2.084783	4.000000	0.016611	2.152582	6.000000	0.013037	0.400977	6.000000	0.012771	1.880520	2.000000	0.032808	1.789744	1.000000	0.044199	0.394853	1.000000	0.377402	2.757738	4.000000	0.013784	1.921851	3.000000	0.021270
14	1	546.568253	559.996536	98.886280	887.916911	492.690834	303.966920	0.372023	0.652775	0.962557	0.248715	0.962555	0.523617	0.458033	5.000000	0.011650	1.127193	2.000000	0.028500	0.232544	3.000000	0.015038	1.254202	6.000000	0.026800	1.531446	2.000000	0.026696	0.481500	5.000000	0.101748	0.488091	5.000000	0.045901	2.162128	5.000000	0.011916	0.949709	4.000000	0.029939	1.696691	1.000000	0.010074	1.884283	3.000000	0.021852	1.852857	3.000000	0.038813	2.078018	6.000000	0.063865	2.011805	2.000000	0.027994	0.201859	3.000000	0.010820	1.306247	4.000000	0.016589	2.569090	2.000000	0.011213	1.657800	6.000000	0.011533	2.184902	1.000000	0.019109	2.366101	3.000000	0.037716	2.249662	5.000000	0.010036	1.850689	6.000000	0.114746	0.637694	6.000000	0.412660	1.041712	6.000000	0.057192	1.206180	2.000000	0.017456	0.427133	2.000000	0.010676	1.049140	3.000000	0.115314	1.157919	4.000000	0.010897	2.120810	3.000000	0.010566	2.032448	3.000000	0.010547
15	3	228.589367	241.156662	134.519495	720.130672	182.577273	491.473334	0.109651	0.459593	0.172411	0.848365	0.712351	0.227187	1.115380	2.000000	0.018010	2.419102	3.000000	0.013764	0.300825	5.000000	0.031925	2.141134	1.000000	0.012583	0.570116	5.000000	0.013647	2.755689	1.000000	0.015395	0.397933	2.000000	0.024934	0.960625	1.000000	0.013402	1.746814	3.000000	0.018997	2.180887	5.000000	0.014959	1.420349	2.000000	0.021357	1.620364	4.000000	0.058364	1.610820	5.000000	0.244507	1.076671	1.000000	0.034518	1.001958	6.000000	0.077839	0.934224	6.000000	0.014924	0.088001	4.000000	0.013575	2.521580	2.000000	0.012591	0.701667	2.000000	0.016128	0.901037	1.000000	0.063226	0.703962	1.000000	0.013267	2.203098	1.000000	0.020676	0.562152	2.000000	0.012422	1.902983	5.000000	0.010987	1.269077	3.000000	0.049297	1.121390	1.000000	0.010184	2.141286	5.000000	0.395319	1.586970	5.000000	0.014513	0.542854	6.000000	0.028314	0.070862	3.000000	0.018362
16	1	781.493175	273.965772	227.755534	593.915628	826.193652	90.696859	0.141265	0.733501	0.290207	0.781184	0.737187	0.695644	1.149973	4.000000	0.017320	1.890519	4.000000	0.011795	1.245379	3.000000	0.042214	1.482271	5.000000	0.030337	0.800811	5.000000	0.014999	0.778228	3.000000	0.062368	0.406572	5.000000	0.060515	1.115269	3.000000	0.036659	0.505555	1.000000	0.080523	1.812040	1.000000	0.012242	0.447442	4.000000	0.012013	1.346793	5.000000	0.053449	0.461111	5.000000	0.013175	1.604975	1.000000	0.031564	0.900525	3.000000	0.011795	2.412558	5.000000	0.011836	1.395345	6.000000	0.051102	0.367237	6.000000	0.010755	1.771211	5.000000	0.014365	1.998109	4.000000	0.103854	2.610873	2.000000	0.014160	1.831125	1.000000	0.813815	0.686539	1.000000	0.012547	1.117696	1.000000	0.287487	2.717913	2.000000	0.030336	1.617522	4.000000	0.396940	2.213426	4.000000	0.014908	0.131702	5.000000	0.010967	0.205523	1.000000	0.020698	1.384216	6.000000	0.023324
17	5	986.087564	887.623881	262.389128	414.058194	343.205240	598.617465	0.213180	0.517733	0.586781	0.929693	0.110860	0.945128	0.093719	1.000000	0.025778	0.815027	5.000000	0.028410	1.440900	6.000000	0.145835	2.385227	1.000000	0.014712	0.810092	5.000000	0.043027	1.320850	2.000000	0.030556	2.215346	4.000000	0.033265	1.045207	6.000000	0.015856	2.008491	2.000000	0.017340	0.084176	3.000000	0.017643	2.874994	5.000000	0.010420	2.174775	1.000000	0.043484	1.647684	6.000000	0.156271	1.826794	6.000000	0.055252	0.873338	5.000000	0.022213	2.516889	2.000000	0.010275	0.439111	5.000000	0.088370	1.302397	2.000000	0.040648	1.849396	2.000000	0.043604	2.629792	3.000000	0.024834	2.417853	1.000000	0.433103	1.332785	3.000000	0.013051	1.428068	2.000000	0.023482	1.616252	5.000000	0.011947	0.363771	2.000000	0.029808	0.032471	1.000000	0.010734	1.083031	1.000000	0.153492	0.386186	5.000000	0.015491	2.671364	4.000000	0.010127	0.875942	4.000000	0.030596
18	2	410.335107	460.866461	386.812049	253.227405	899.370067	224.591428	0.199934	0.146859	0.657582	0.220394	0.576815	0.865901	0.115125	3.000000	0.010776	0.775146	2.000000	0.095222	2.578253	3.000000	0.014453	0.931440	3.000000	0.018073	1.146299	2.000000	0.811062	2.577998	6.000000	0.033196	2.707168	2.000000	0.012209	2.373373	2.000000	0.105385	2.457695	3.000000	0.092495	0.734091	2.000000	0.015294	0.732950	2.000000	0.012093	2.784439	4.000000	0.044859	0.342584	1.000000	0.023049	1.245441	6.000000	0.012998	2.391724	2.000000	0.014677	0.584933	3.000000	0.043483	0.038113	4.000000	0.040698	0.757626	5.000000	0.100254	1.403854	1.000000	0.012972	1.240745	2.000000	0.011125	1.528229	1.000000	0.017037	1.487914	6.000000	0.039322	1.457398	4.000000	0.023777	2.595990	5.000000	0.022538	1.114565	4.000000	0.031230	1.680370	1.000000	0.016341	0.655379	6.000000	0.100592	2.158479	2.000000	0.049377	2.545129	5.000000	0.010308	1.703157	5.000000	0.016550
19	2	404.206243	44.144736	635.585358	480.369264	236.210709	308.855623	0.976300	0.564916	0.850491	0.679207	0.357571	0.411334	0.990654	1.000000	0.014293	1.942697	2.000000	0.013276	0.125218	3.000000	0.010960	2.051251	5.000000	0.369612	1.455419	2.000000	0.011080	2.042614	6.000000	0.020060	2.378776	5.000000	0.017530	2.592414	1.000000	0.010754	1.039780	4.000000	0.010728	2.520327	5.000000	0.048495	2.000325	1.000000	0.051987	1.051012	6.000000	0.018696	1.146241	5.000000	0.476844	0.554680	4.000000	0.013366	2.268764	2.000000	0.861397	2.287691	3.000000	0.013084	0.130451	4.000000	0.012564	1.524088	3.000000	0.228139	0.219473	3.000000	0.025198	2.323163	4.000000	0.025296	1.311652	2.000000	0.021958	0.625638	1.000000	0.019024	2.155986	6.000000	0.031403	2.141655	5.000000	0.013743	0.410689	3.000000	0.027168	2.458931	5.000000	0.032640	2.505855	3.000000	0.015383	2.746083	4.000000	0.015724	0.203366	5.000000	0.014301	1.147587	1.000000	0.331705
20	7	281.569432	708.668676	62.486897	904.405688	223.179951	104.920952	0.455568	0.335291	0.454608	0.258740	0.657546	0.130324	1.721723	1.000000	0.013067	0.630919	6.000000	0.065985	1.306141	1.000000	0.026825	0.215108	3.000000	0.066639	1.698087	2.000000	0.018021	1.839693	4.000000	0.041257	0.301646	4.000000	0.040343	0.552248	6.000000	0.019198	0.520190	3.000000	0.024941	2.279024	4.000000	0.015762	2.598748	4.000000	0.370651	1.696484	1.000000	0.014596	1.725756	3.000000	0.050555	0.253087	5.000000	0.010081	2.406312	4.000000	0.024185	0.141437	6.000000	0.018039	0.614961	4.000000	0.012473	2.406393	2.000000	0.011949	1.241064	1.000000	0.014859	1.602470	4.000000	0.032508	1.905896	2.000000	0.015988	2.580017	2.000000	0.015097	0.891961	5.000000	0.025583	2.458296	1.000000	0.018475	0.230871	4.000000	0.034376	0.310240	2.000000	0.075204	2.177250	1.000000	0.011770	1.080762	1.000000	0.011438	2.774859	6.000000	0.107615	2.003646	1.000000	0.093512
21	3	116.113467	676.223347	563.305790	958.509708	718.943560	701.885189	0.543527	0.430984	0.646802	0.760267	0.909640	0.826398	1.379295	1.000000	0.010452	0.238553	1.000000	0.010240	1.069102	4.000000	0.013432	2.394811	3.000000	0.011472	2.339587	3.000000	0.045710	0.621967	3.000000	0.012636	0.838693	2.000000	0.018390	0.255517	1.000000	0.014514	0.401760	3.000000	0.024018	2.325928	2.000000	0.015984	1.080091	4.000000	0.010232	1.139140	5.000000	0.205321	0.380146	3.000000	0.273335	1.210428	5.000000	0.011277	0.447713	1.000000	0.069407	1.527693	1.000000	0.042293	0.722859	3.000000	0.011981	1.890070	1.000000	0.047241	2.377132	2.000000	0.023993	2.611612	5.000000	0.013859	2.066011	5.000000	0.072067	2.713275	3.000000	0.025088	1.035097	3.000000	0.085508	2.443061	6.000000	0.032707	1.529484	1.000000	0.237862	1.022441	6.000000	0.014390	1.062199	1.000000	0.083986	2.696027	3.000000	0.032921	1.513608	3.000000	0.015173	0.764409	2.000000	0.118195
22	1	710.202068	474.685062	541.666961	63.358716	329.920314	373.531458	0.991263	0.480283	0.799588	0.873006	0.692828	0.239378	2.457260	2.000000	0.026450	1.254506	2.000000	0.037709	2.334907	6.000000	0.030097	0.263904	2.000000	0.070441	0.634257	1.000000	0.033159	1.614991	2.000000	0.022274	2.022976	1.000000	0.020728	1.494521	1.000000	0.040289	0.663270	3.000000	0.023982	0.937748	3.000000	0.093476	2.712225	5.000000	0.118368	0.432415	4.000000	0.060917	0.355586	4.000000	0.022964	1.287318	5.000000	0.011732	0.635393	2.000000	0.011932	1.578241	6.000000	0.010085	1.242259	1.000000	0.011353	2.568955	1.000000	0.032089	1.769915	4.000000	0.057491	1.222185	5.000000	0.010597	1.681400	1.000000	0.010692	2.212342	1.000000	0.087111	2.264428	3.000000	0.039463	0.973787	3.000000	0.070650	2.423602	4.000000	0.072155	0.700335	1.000000	0.052125	0.691641	3.000000	0.030305	2.322923	6.000000	0.064691	0.265623	2.000000	0.142973	0.165367	5.000000	0.016965
23	7	530.742094	825.473223	685.371789	545.719114	888.824021	270.800946	0.552772	0.459025	0.307012	0.273481	0.466162	0.768875	0.280469	4.000000	0.011120	1.852899	2.000000	0.017246	0.833943	4.000000	0.011563	1.641842	3.000000	0.021046	2.408121	4.000000	0.018864	0.746245	4.000000	0.029613	2.135265	4.000000	0.059534	2.247264	5.000000	0.012999	0.536405	6.000000	0.013558	1.779760	5.000000	0.093269	2.378704	6.000000	0.010088	2.354510	5.000000	0.011464	1.894856	5.000000	0.016437	0.706282	6.000000	0.016367	0.951674	2.000000	0.012976	2.032063	5.000000	0.018054	0.416391	5.000000	0.026200	0.234662	1.000000	0.020939	1.997999	5.000000	0.015336	2.305025	6.000000	0.011124	2.337764	5.000000	0.025350	0.306060	2.000000	0.022443	2.266004	2.000000	0.021707	2.284590	4.000000	0.017184	2.452550	2.000000	0.012975	1.668680	2.000000	0.018718	0.986707	6.000000	0.010352	0.885231	3.000000	0.020401	0.996256	4.000000	0.047921	1.795257	4.000000	0.014314
24	6	919.116220	492.643103	834.495778	747.060871	453.580765	189.193989	0.413898	0.310932	0.694893	0.743780	0.985711	0.850544	0.821674	1.000000	0.017873	0.516371	3.000000	0.027031	0.828834	5.000000	0.025455	2.413424	2.000000	0.010142	1.502690	1.000000	0.076169	0.424919	1.000000	0.011846	1.999372	6.000000	0.039850	2.312025	4.000000	0.034547	1.167888	6.000000	0.011840	1.927177	4.000000	0.022736	0.964155	3.000000	0.057357	1.611338	2.000000	0.010578	2.476276	4.000000	0.011616	1.399220	4.000000	0.019085	2.122193	3.000000	0.012150	1.271323	2.000000	0.010429	1.152125	3.000000	0.024360	1.103808	2.000000	0.018485	1.281877	6.000000	0.016106	0.224485	3.000000	0.011790	2.011052	4.000000	0.019724	0.542672	1.000000	0.013306	2.159500	5.000000	0.022141	0.733697	1.000000	0.013594	0.174348	1.000000	0.016556	0.772621	4.000000	0.068776	2.012380	3.000000	0.015856	1.810494	6.000000	0.010862	0.377975	3.000000	0.012456	0.627529	6.000000	0.070567
25	1	606.226755	453.902017	713.719822	658.130051	214.545900	296.310167	0.933056	0.477935	0.121911	0.942496	0.626563	0.308456	2.186052	3.000000	0.011206	1.248978	6.000000	0.012661	0.763945	3.000000	0.013491	0.533786	4.000000	0.045022	0.901353	6.000000	0.012214	0.298008	3.000000	0.024117	2.063116	5.000000	0.010422	0.233995	1.000000	0.073103	1.322808	2.000000	0.012250	1.032668	3.000000	0.089798	2.973391	1.000000	0.042507	0.093015	6.000000	0.031290	0.187908	5.000000	0.033444	1.984882	5.000000	0.023573	1.996749	2.000000	0.023064	0.699890	3.000000	0.021113	2.423147	1.000000	0.023071	2.039308	3.000000	0.013761	1.331227	3.000000	0.012233	2.636426	1.000000	0.014728	2.469864	5.000000	0.016125	0.499603	4.000000	0.028052	0.962480	5.000000	0.031483	0.177473	5.000000	0.010408	0.180168	1.000000	0.024526	0.192900	3.000000	0.106509	0.504058	4.000000	0.019957	0.234308	5.000000	0.044232	0.879541	5.000000	0.028124	0.920914	5.000000	0.013156
26	20	283.426500	160.953833	772.818818	853.682756	401.646238	191.785459	0.709008	0.587127	0.696798	0.475902	0.880005	0.840977	0.274742	1.000000	0.124048	0.807076	3.000000	0.018259	2.143713	5.000000	0.011521	1.974841	1.000000	0.021928	1.130870	3.000000	0.012041	2.058730	3.000000	0.010934	1.320629	3.000000	0.010963	1.025008	2.000000	0.029442	0.159533	3.000000	0.012646	1.788840	6.000000	0.018000	1.494855	1.000000	0.023312	0.763662	4.000000	0.018436	0.863513	4.000000	0.031072	1.894479	4.000000	0.019443	1.545401	1.000000	0.010830	1.765481	2.000000	0.040833	1.043779	2.000000	0.246368	1.781010	5.000000	0.115118	0.162256	3.000000	0.014111	2.479067	5.000000	0.013196	1.905702	2.000000	0.027886	1.086849	5.000000	0.021144	0.380080	6.000000	0.086062	2.314804	5.000000	0.013863	1.450902	3.000000	0.012645	0.335122	4.000000	0.015869	1.192977	6.000000	0.014370	0.183390	1.000000	0.011534	1.250877	4.000000	0.017377	0.313290	4.000000	0.013792
27	2	863.199485	570.037467	110.557413	801.918344	596.919686	558.731375	0.622010	0.989994	0.211736	0.166361	0.951143	0.885522	2.864088	4.000000	0.021940	0.475310	4.000000	0.012169	0.794522	1.000000	0.013123	0.940354	4.000000	0.018661	0.913574	2.000000	0.014913	2.828655	3.000000	0.029845	2.570253	3.000000	0.025077	2.350885	1.000000	0.037923	2.314870	6.000000	0.023804	0.236691	6.000000	0.064434	1.383175	2.000000	0.019380	1.862571	3.000000	0.021040	0.089389	3.000000	0.385468	0.390791	3.000000	0.016666	0.553324	1.000000	0.062946	2.600982	1.000000	0.012207	2.641249	6.000000	0.011766	1.277437	3.000000	0.065660	0.596203	2.000000	0.010292	2.109854	3.000000	0.029634	1.030356	6.000000	0.018370	0.218658	2.000000	0.011413	1.075260	2.000000	0.011462	1.507171	5.000000	0.034667	2.720010	6.000000	0.010657	0.882866	1.000000	0.071185	1.828378	4.000000	0.012256	1.426120	3.000000	0.033449	1.315522	2.000000	0.028908	0.185942	3.000000	0.015390
