11	3	85.193536	455.380299	42.343447	77.114320	23.083181	96.138624	0.789369	0.703453	0.173481	0.711214	0.364227	0.658400	0.952626	1.000000	0.041866	18.204208	3.000000	1.098803	0.992398	4.000000	0.044378	2.093456	6.000000	0.033260	2.990663	5.000000	0.017577	1.381243	5.000000	0.044372	3.242456	1.000000	59.428899	1.879596	6.000000	0.016069	12.906213	5.000000	18.322152	1.961084	6.000000	0.010583	12.763590	1.000000	17.084385	2.214179	6.000000	0.018879	2.759310	4.000000	83.421335	38.660795	4.000000	0.093152	4.525254	4.000000	0.019363
12	1	90.140363	969.535414	2.885147	96.870894	2.442892	96.892517	0.475410	0.160297	0.651265	0.768438	0.325848	0.728927	3.062799	3.000000	0.013932	14.050918	4.000000	66.060460	15.692048	5.000000	0.097113	12.675402	1.000000	0.012758	7.741358	4.000000	0.051955	1.050682	3.000000	0.017113	1.648478	5.000000	61.785982	1.928695	4.000000	0.065770	4.550235	6.000000	5.841805	0.393752	5.000000	0.034606	10.093606	1.000000	66.256785	2.527286	5.000000	0.023900	4.201812	1.000000	65.967669	9.021536	4.000000	0.019684	2.154280	5.000000	0.010511
13	4	69.791271	424.623518	96.055428	5.137587	72.445214	73.694045	0.336417	0.713759	0.149422	0.844226	0.185474	0.265023	2.680876	5.000000	0.011198	7.597165	4.000000	85.308676	10.961619	4.000000	0.125318	2.675909	2.000000	0.013099	16.850310	4.000000	0.016555	0.392440	6.000000	0.182263	0.836429	6.000000	89.494370	2.054696	1.000000	0.017607	4.380300	6.000000	47.114581	2.215782	5.000000	0.010507	14.440472	5.000000	72.931001	0.882986	4.000000	0.010429	2.824901	4.000000	92.744455	7.174021	3.000000	0.021536	2.252784	1.000000	0.032590
14	6	96.753045	427.678256	33.725918	10.528713	3.338659	37.614593	0.266152	0.102235	0.866246	0.575823	0.418143	0.513200	3.115072	1.000000	0.045576	11.728586	2.000000	83.116470	5.823431	2.000000	0.011247	11.022955	2.000000	0.016767	6.075975	5.000000	0.011946	3.052194	1.000000	0.023169	1.802901	6.000000	84.287316	0.456015	6.000000	0.033870	14.658704	6.000000	55.910635	3.299302	4.000000	0.047996	8.226390	3.000000	45.803780	2.354033	5.000000	0.046636	1.307750	5.000000	76.810090	37.759555	3.000000	0.023332	1.947612	1.000000	0.028111
15	4	93.616266	849.288704	34.583762	6.553520	95.596780	50.622266	0.480030	0.405982	0.234321	0.456348	0.602560	0.663356	3.319788	1.000000	0.010282	13.830778	3.000000	58.805043	14.401901	4.000000	0.030212	16.566366	5.000000	0.012189	7.508872	3.000000	0.019256	0.822755	3.000000	0.012380	2.712484	5.000000	61.497837	1.246823	4.000000	0.014566	18.598396	4.000000	34.838578	2.019585	6.000000	0.027532	12.299592	5.000000	88.358607	0.588765	4.000000	0.096058	1.307469	4.000000	29.586533	37.610616	4.000000	0.010592	0.823456	2.000000	0.291502
16	3	48.535067	130.946374	4.458703	31.995725	27.071830	37.252905	0.484673	0.221363	0.409006	0.267151	0.740893	0.653924	1.286479	2.000000	0.413832	5.159620	4.000000	79.901271	5.878226	4.000000	0.015564	14.800580	3.000000	0.022951	13.871675	6.000000	0.010567	2.229788	5.000000	0.020564	1.490332	3.000000	65.623641	1.847063	4.000000	0.291563	16.999666	6.000000	87.939827	0.601826	2.000000	0.507240	5.267705	1.000000	30.298216	0.718845	5.000000	0.018237	4.415646	4.000000	65.259769	48.421548	1.000000	0.012035	1.911675	4.000000	0.013684
17	4	31.572728	399.447013	6.574641	61.811254	60.941848	1.834900	0.300953	0.497992	0.197420	0.538808	0.457097	0.561427	0.956776	6.000000	0.051836	2.140648	4.000000	83.133966	14.110555	3.000000	0.011124	3.925086	2.000000	0.096210	5.474543	2.000000	0.018398	2.476016	5.000000	0.062142	1.457534	1.000000	89.648223	0.954376	4.000000	0.011560	10.492681	1.000000	99.571954	2.868967	6.000000	0.031606	4.789569	6.000000	90.803796	3.388109	2.000000	0.018277	3.004645	1.000000	52.245492	57.386457	2.000000	0.040917	3.649110	4.000000	0.045200
18	4	77.957316	116.063855	50.176530	34.554376	35.118165	22.621617	0.941922	0.757632	0.461822	0.337731	0.963914	0.176784	1.163502	3.000000	0.042004	2.763065	5.000000	72.067701	12.270697	2.000000	0.010787	15.713935	4.000000	0.024608	1.800236	3.000000	0.016551	0.906194	4.000000	0.047851	0.072283	5.000000	44.248045	1.169430	4.000000	0.021312	5.175430	1.000000	37.111560	3.134069	3.000000	0.019457	11.597364	6.000000	92.675989	2.235949	6.000000	0.049661	1.317301	2.000000	93.813300	55.604621	2.000000	0.032130	4.055964	4.000000	0.013021
19	3	17.891173	431.464537	29.147078	60.535437	29.135758	72.254461	0.639494	0.159163	0.365287	0.275774	0.199301	0.827442	0.402093	4.000000	0.021258	1.323781	5.000000	11.764159	16.800505	5.000000	0.017233	6.707109	2.000000	0.010318	9.888971	3.000000	0.013136	1.795530	2.000000	0.055123	1.819374	2.000000	47.743586	1.166271	2.000000	0.021997	17.304006	3.000000	36.095891	3.400977	4.000000	0.047910	15.548537	1.000000	18.988811	2.901907	3.000000	0.014982	2.554191	1.000000	3.950187	17.339323	1.000000	0.011254	1.794534	6.000000	0.041239
20	5	61.691240	887.950689	45.518901	36.696894	38.688804	46.967310	0.163920	0.930819	0.504311	0.643412	0.692300	0.746567	3.211568	2.000000	0.010673	7.130529	1.000000	77.652916	5.616376	5.000000	0.054750	13.930970	1.000000	0.081484	14.940997	2.000000	0.037751	2.683987	1.000000	0.017617	1.731913	3.000000	69.358330	0.996777	2.000000	0.013196	17.766846	2.000000	17.724960	2.416430	2.000000	0.205114	12.381218	5.000000	88.436404	0.244994	4.000000	0.035725	4.613598	2.000000	50.895632	14.517774	2.000000	0.016707	1.415686	5.000000	0.015712
21	2	11.288248	162.688334	75.907999	45.979821	21.000289	1.889621	0.565129	0.357565	0.528697	0.905499	0.548647	0.382303	0.368288	6.000000	0.035429	7.927944	1.000000	70.503548	6.878996	2.000000	0.012523	5.917977	1.000000	0.019977	8.825867	3.000000	0.096664	0.942737	3.000000	0.073559	2.154250	2.000000	95.430024	1.553492	3.000000	0.014106	14.725098	3.000000	16.148863	2.023109	1.000000	0.014958	8.011254	3.000000	15.186469	0.179218	5.000000	0.018514	2.735403	2.000000	69.806853	15.541068	2.000000	0.044064	4.425660	1.000000	0.011124
22	9	53.049963	343.243512	24.615313	46.278409	82.870447	34.041183	0.338598	0.600954	0.902271	0.926143	0.831594	0.310366	0.401372	2.000000	0.065795	3.791290	3.000000	93.864371	3.381133	4.000000	0.010325	2.057758	3.000000	0.012435	6.149937	4.000000	0.011911	1.335195	4.000000	0.115289	1.721881	3.000000	62.456048	2.455132	3.000000	0.010232	13.202662	3.000000	79.229392	2.164267	4.000000	0.011297	9.873401	3.000000	70.741776	2.774339	6.000000	0.032504	3.186845	4.000000	52.974113	44.307065	3.000000	0.010972	2.596176	6.000000	0.010730
23	5	64.956759	40.174407	80.679111	26.060632	31.419745	41.047080	0.605039	0.215400	0.883019	0.792008	0.722367	0.267343	1.033259	1.000000	0.039437	5.109079	5.000000	9.728749	13.752758	2.000000	0.031345	10.327509	1.000000	0.019870	7.703720	3.000000	0.013651	3.049540	1.000000	0.016235	2.522252	4.000000	14.061525	0.490011	2.000000	0.045867	12.252847	3.000000	91.367537	3.405930	4.000000	0.065593	4.089388	1.000000	60.376866	1.462342	4.000000	0.016181	0.946358	3.000000	53.298542	26.567215	6.000000	0.011930	1.515038	6.000000	0.018216
24	3	42.682211	286.952238	37.611826	3.871097	58.695640	59.293121	0.901040	0.535121	0.815719	0.860409	0.258689	0.638895	1.138621	1.000000	0.066705	6.974604	2.000000	48.175048	15.743893	6.000000	0.134183	12.955386	1.000000	0.023345	15.924909	6.000000	0.215972	3.755963	3.000000	0.020170	3.271369	2.000000	12.689839	1.629686	5.000000	0.013283	1.406946	5.000000	88.468257	0.108399	2.000000	0.433627	1.295661	6.000000	3.007316	2.023601	3.000000	0.077872	1.676985	2.000000	74.403897	4.514046	5.000000	0.016588	0.755654	5.000000	0.094707
25	5	47.520321	981.214851	33.783858	39.750317	43.937200	19.049233	0.423509	0.654311	0.209628	0.299311	0.158029	0.411363	1.772506	1.000000	0.044745	1.511578	6.000000	50.301808	16.420511	6.000000	0.010288	17.392176	5.000000	0.025987	12.853034	4.000000	0.010065	1.608196	1.000000	0.161593	0.341709	6.000000	81.611585	2.143418	2.000000	0.016821	13.806499	5.000000	13.289474	2.763813	4.000000	0.029719	14.497641	5.000000	22.337087	2.669098	1.000000	0.010267	0.474145	4.000000	71.410783	32.066639	4.000000	0.012760	2.939892	1.000000	0.056565
26	2	11.415115	964.191136	35.812216	88.475788	73.385192	88.495944	0.319221	0.972270	0.622058	0.387639	0.857032	0.112233	2.540823	4.000000	0.040351	5.407069	2.000000	85.430756	2.986704	5.000000	0.019474	0.904943	5.000000	0.011316	16.867556	1.000000	0.041755	3.122866	1.000000	0.125898	2.206636	5.000000	5.916441	2.779734	5.000000	0.014892	18.164973	2.000000	5.279210	1.289823	4.000000	0.017135	11.722034	3.000000	15.644131	1.093729	5.000000	0.041058	2.902674	4.000000	1.612191	54.990235	6.000000	0.215150	4.574016	5.000000	0.025580
27	4	59.213830	172.484653	44.385476	39.254928	17.437338	84.639062	0.261978	0.134694	0.667841	0.975231	0.991068	0.591795	1.288154	6.000000	0.022975	1.124787	1.000000	83.438516	6.870400	1.000000	0.016379	4.526702	4.000000	0.134292	5.790193	1.000000	0.026806	2.204735	1.000000	0.024827	1.792003	4.000000	38.055724	0.785045	3.000000	0.012941	17.297629	4.000000	38.618799	2.687017	3.000000	0.012713	3.035726	6.000000	42.005154	3.003914	3.000000	0.061751	2.397707	1.000000	10.064372	30.765132	4.000000	0.050751	4.572961	1.000000	0.010734
28	3	29.409936	59.904144	35.934845	3.540434	46.500388	32.493554	0.640009	0.745537	0.621327	0.500055	0.548707	0.334625	1.611590	6.000000	0.043126	9.069196	5.000000	12.674693	3.130486	1.000000	0.020426	13.295251	4.000000	0.010331	13.852957	2.000000	0.010308	1.693029	5.000000	0.073679	0.275407	2.000000	14.978456	2.082800	2.000000	0.403397	15.286995	5.000000	54.161456	1.868595	1.000000	0.027990	16.560747	1.000000	82.560631	0.722584	2.000000	0.016784	0.303439	4.000000	42.085008	42.935150	2.000000	0.010677	3.411552	6.000000	0.068477
29	3	76.093649	935.102746	6.149347	27.711754	96.609972	39.117346	0.890887	0.913736	0.398699	0.611400	0.657485	0.242297	2.946673	3.000000	0.017298	8.975155	5.000000	22.976554	16.705287	2.000000	0.016407	2.377969	2.000000	0.021557	12.539661	6.000000	0.026720	3.295574	2.000000	0.028655	2.664707	4.000000	14.993029	3.167679	6.000000	0.021122	2.838347	6.000000	2.731179	2.365708	2.000000	0.015035	1.548851	5.000000	80.161860	0.308448	6.000000	0.026343	0.154646	4.000000	60.882191	46.449817	6.000000	0.031122	0.155411	3.000000	0.021398
30	3	61.501126	989.776333	20.518261	7.158380	82.329674	10.208526	0.685871	0.600221	0.594847	0.221565	0.204058	0.704576	2.120269	6.000000	0.011201	8.780026	2.000000	98.968542	16.063430	1.000000	0.020583	16.490389	4.000000	0.010367	8.466587	1.000000	0.118898	3.920389	5.000000	0.014243	3.407830	4.000000	96.362627	1.088599	2.000000	0.093388	2.962533	5.000000	20.268835	2.253499	2.000000	0.019327	4.520506	3.000000	57.120306	0.728440	4.000000	0.013595	4.276235	2.000000	66.800858	28.726798	3.000000	0.031072	2.649266	2.000000	0.037351
31	10	32.430033	850.998675	73.516750	81.797955	58.518812	66.175739	0.401704	0.622749	0.777418	0.917209	0.761394	0.647557	3.401395	2.000000	0.026187	13.230150	5.000000	82.817379	1.177088	1.000000	0.031966	6.869113	6.000000	0.012152	14.266420	4.000000	0.014022	0.542401	1.000000	0.016504	3.304986	4.000000	15.105443	0.301076	1.000000	0.012631	7.672746	5.000000	5.182569	1.026027	5.000000	0.482455	8.220001	6.000000	76.492764	2.077391	2.000000	0.013590	4.409813	1.000000	48.475083	20.684193	5.000000	0.011883	2.522951	2.000000	0.010519
32	6	27.638120	535.670490	24.087710	85.197215	65.225304	45.436787	0.301380	0.307704	0.728953	0.794492	0.744156	0.375642	0.855579	1.000000	0.077028	6.841171	6.000000	99.733264	5.374062	6.000000	0.038756	14.429018	5.000000	0.010446	13.530205	1.000000	0.066319	2.349220	6.000000	0.035447	0.876904	5.000000	62.389407	2.468974	6.000000	0.067806	8.053109	3.000000	85.947024	3.154700	6.000000	0.021148	3.890619	4.000000	18.050184	1.738095	1.000000	0.110219	3.574150	1.000000	90.007393	49.006730	6.000000	0.060103	0.286454	4.000000	0.161597
33	3	46.429498	46.752653	66.398936	96.688889	95.053929	17.795524	0.679123	0.643766	0.696023	0.929235	0.107428	0.323834	0.513017	5.000000	0.017362	14.559290	5.000000	96.205690	8.714136	5.000000	0.035000	11.684804	5.000000	0.188702	2.425581	6.000000	0.011689	3.942858	6.000000	0.024187	1.030911	2.000000	31.181848	2.980648	6.000000	0.024539	2.225682	5.000000	17.142096	2.463002	3.000000	0.013021	9.862207	1.000000	67.998685	3.154356	6.000000	0.040076	2.060882	2.000000	41.478166	4.517212	2.000000	0.014910	2.680489	5.000000	0.012274
34	4	35.618345	489.777020	35.834694	94.231977	65.978922	76.660590	0.401932	0.924663	0.955368	0.556182	0.165015	0.642902	1.338412	1.000000	0.045146	12.525998	5.000000	61.363573	15.915385	2.000000	0.029851	5.186931	3.000000	0.031726	15.239520	2.000000	0.016420	0.674551	3.000000	0.040317	2.193179	3.000000	77.557296	2.087219	6.000000	0.029598	0.672897	1.000000	9.031586	1.647272	6.000000	0.020781	9.766265	5.000000	49.636210	3.197366	5.000000	0.115294	0.992805	4.000000	6.983351	23.402111	4.000000	0.012040	3.661922	6.000000	0.245536
35	3	83.510687	65.176776	82.929445	96.425332	49.152155	84.222197	0.468328	0.518756	0.442238	0.714376	0.765741	0.377561	1.820137	4.000000	0.019483	13.297524	3.000000	4.295458	13.199698	4.000000	0.113929	12.978436	2.000000	0.011437	2.365000	1.000000	0.043273	0.304346	6.000000	0.022137	1.503769	1.000000	43.569482	2.033569	5.000000	0.014986	3.625483	4.000000	22.973306	1.800322	4.000000	0.020896	13.526017	6.000000	3.939103	0.520896	5.000000	0.038537	1.600659	4.000000	56.454038	8.519139	3.000000	0.010331	0.433098	5.000000	0.010209
36	4	11.611300	101.956917	43.619482	19.786315	77.345395	32.558317	0.964398	0.406476	0.149048	0.502713	0.241652	0.333641	0.084514	5.000000	0.022125	15.703480	2.000000	14.849275	13.275127	1.000000	0.108626	1.433056	1.000000	0.223367	15.090387	1.000000	0.039562	3.144602	3.000000	0.085456	3.011592	6.000000	41.717258	2.658534	5.000000	0.021138	13.910853	4.000000	32.385161	1.179668	6.000000	0.091807	13.725748	3.000000	36.939581	2.146887	3.000000	0.016705	3.990241	3.000000	53.781384	25.111144	3.000000	0.015975	3.613045	6.000000	0.024250
37	4	23.344863	250.390090	76.170647	82.063680	79.866708	97.482483	0.776290	0.145398	0.845297	0.613686	0.672320	0.398287	2.165606	1.000000	0.014506	10.791029	6.000000	63.780884	15.798983	3.000000	0.030299	8.423605	1.000000	0.011095	18.391942	1.000000	0.100024	3.220437	4.000000	0.030408	1.961714	4.000000	82.014720	1.278550	2.000000	0.011794	13.023795	5.000000	4.269667	2.632889	1.000000	0.014671	6.556693	5.000000	19.580676	2.264182	2.000000	0.062334	3.267813	6.000000	21.379296	2.290183	1.000000	0.020095	4.652954	3.000000	0.010741
38	8	44.959578	186.099359	20.440671	57.203726	98.890167	31.676953	0.299975	0.593099	0.774700	0.241865	0.256672	0.511029	2.253264	6.000000	0.080931	17.580664	5.000000	84.137175	8.169855	4.000000	0.029405	11.166181	3.000000	0.033374	6.141862	6.000000	0.538399	1.652098	3.000000	0.031418	1.941808	3.000000	57.947279	1.512567	3.000000	0.405632	11.555537	1.000000	27.620985	2.444959	4.000000	0.219644	17.555613	6.000000	87.072406	2.932049	5.000000	0.038853	0.403904	4.000000	79.149454	20.812777	6.000000	0.010611	2.034931	3.000000	0.010024
39	4	60.695389	228.651268	42.714891	42.553152	21.745326	5.840110	0.365906	0.704341	0.531820	0.478093	0.729851	0.489209	0.779207	5.000000	0.013053	3.146134	6.000000	85.603033	6.675200	2.000000	0.016257	8.991943	5.000000	0.074114	11.280478	1.000000	0.014072	1.654777	4.000000	0.018503	1.264559	1.000000	20.441910	0.328450	6.000000	0.018157	8.941264	3.000000	66.026257	3.270900	1.000000	0.010347	12.923786	6.000000	91.554170	3.323282	2.000000	0.010494	2.188511	5.000000	23.087670	27.034706	1.000000	0.010500	3.911439	2.000000	0.015950
40	3	85.573350	378.164077	22.288988	39.875319	92.008886	84.889583	0.461476	0.414285	0.600971	0.752681	0.770425	0.904944	3.354989	2.000000	0.245563	7.375287	1.000000	99.846451	3.954615	6.000000	0.052212	14.045177	5.000000	0.020950	12.315257	4.000000	0.010321	2.247107	3.000000	0.017228	2.437998	5.000000	29.230674	1.261600	1.000000	0.027054	11.155510	1.000000	94.169978	0.046031	6.000000	0.065246	17.210635	1.000000	32.678738	3.225628	1.000000	0.202917	3.590422	6.000000	6.632145	8.518690	5.000000	0.034744	4.591258	6.000000	0.017779
41	6	43.861537	668.037724	88.782448	44.332656	8.870963	5.562506	0.390831	0.385954	0.232639	0.590348	0.896013	0.248803	1.273813	6.000000	0.029479	10.689901	4.000000	68.990324	9.280480	1.000000	0.018422	8.676728	6.000000	0.152015	11.016494	1.000000	0.021388	0.409542	1.000000	0.020265	3.115376	3.000000	93.674567	3.184111	2.000000	0.014006	3.890556	6.000000	60.163455	3.391198	1.000000	0.074128	10.529217	6.000000	18.640260	0.870086	4.000000	0.013387	4.648645	3.000000	89.048579	27.659077	5.000000	0.017834	1.873021	4.000000	0.090858
42	2	10.230680	44.275022	44.786908	82.066566	3.419848	85.706046	0.745712	0.607620	0.711137	0.550259	0.864592	0.674537	2.286765	4.000000	0.011765	9.172897	4.000000	23.118034	6.121487	6.000000	0.022939	12.905349	4.000000	0.032125	9.548364	3.000000	0.014488	4.383019	1.000000	0.010761	2.144433	3.000000	98.125797	2.300994	6.000000	0.016351	14.485734	1.000000	19.417286	0.094805	2.000000	0.012734	4.538932	1.000000	12.980278	1.907159	5.000000	0.019815	0.677293	5.000000	4.081626	38.719942	1.000000	0.052258	4.191807	5.000000	0.014554
43	5	54.189277	232.150290	95.877507	61.327040	44.825047	94.918560	0.992982	0.377312	0.637848	0.866995	0.684415	0.923487	1.272402	1.000000	0.014911	13.273524	1.000000	99.319945	17.399309	4.000000	0.022058	18.690695	2.000000	0.078673	9.800777	4.000000	0.025582	2.315632	1.000000	0.012110	1.380627	1.000000	75.367922	0.911626	3.000000	0.021268	1.733630	5.000000	67.935223	2.129955	1.000000	0.022880	0.740792	4.000000	38.082265	3.191873	1.000000	0.274484	3.414155	6.000000	69.890395	5.626787	3.000000	0.033347	0.146535	2.000000	0.496278
44	3	91.061380	520.914808	8.472219	75.317617	17.808741	77.431957	0.555463	0.158979	0.296293	0.394897	0.951154	0.351987	3.441116	3.000000	0.014923	13.280686	3.000000	86.979468	5.485133	4.000000	0.014952	8.930489	5.000000	0.010621	10.431388	6.000000	0.027269	2.067270	5.000000	0.012334	2.933765	4.000000	66.890742	1.012480	5.000000	0.011057	0.215194	3.000000	50.294038	2.515480	2.000000	0.022518	8.962584	2.000000	58.654039	3.376314	1.000000	0.013011	3.638872	2.000000	68.178376	45.104982	4.000000	0.015156	2.861498	2.000000	0.016734
45	4	14.377695	280.493924	32.636682	33.807256	11.577934	78.992786	0.120564	0.682973	0.734772	0.164753	0.254099	0.166880	3.285387	3.000000	0.092689	11.987843	1.000000	86.345883	10.873985	5.000000	0.032001	1.445300	5.000000	0.017267	8.618316	6.000000	0.065202	0.161719	6.000000	0.030036	1.373165	6.000000	14.051280	1.629279	5.000000	0.059855	6.069871	4.000000	96.801022	3.190083	2.000000	0.017735	13.435408	5.000000	76.236170	3.417408	3.000000	0.029261	2.498208	6.000000	91.607088	2.096258	1.000000	0.037962	4.148615	1.000000	0.058946
46	3	36.887169	262.877126	1.586470	54.566796	81.779415	55.987895	0.483832	0.135270	0.365935	0.199049	0.236450	0.871208	1.505122	1.000000	0.019678	2.572166	1.000000	11.844375	12.897381	5.000000	0.092899	17.517470	5.000000	0.018028	13.549192	6.000000	0.027087	3.248599	2.000000	0.018401	3.437892	6.000000	22.168617	1.394656	3.000000	0.028962	15.279667	4.000000	2.025545	2.401121	3.000000	0.115348	2.267604	3.000000	29.729608	1.010691	4.000000	0.011392	0.431569	4.000000	90.909494	13.026502	1.000000	0.022433	0.428039	3.000000	0.023864
47	4	63.652585	885.094738	78.246459	46.984657	95.664349	16.454230	0.650646	0.478545	0.264546	0.100208	0.385570	0.707466	0.177340	4.000000	0.030804	14.162215	1.000000	93.866299	3.605792	5.000000	0.011819	4.808014	3.000000	0.012955	1.296818	1.000000	0.010939	4.375795	1.000000	0.037902	2.024060	5.000000	50.936775	1.437892	1.000000	0.014551	9.854722	6.000000	13.515360	0.516666	6.000000	0.032909	7.467827	4.000000	78.480730	1.403621	3.000000	0.028362	0.965491	4.000000	14.606465	51.732847	3.000000	0.262957	0.735106	5.000000	0.061215
48	6	20.674352	129.455534	31.910869	38.196724	50.322645	75.345889	0.273845	0.517408	0.310356	0.759459	0.701929	0.471606	3.309902	2.000000	0.015562	17.798797	5.000000	89.349039	8.756826	6.000000	0.013625	2.108118	4.000000	0.429488	10.264965	4.000000	0.010997	0.144709	4.000000	0.052189	1.177108	6.000000	49.590927	0.713145	6.000000	0.013362	7.578240	1.000000	1.757123	0.179076	2.000000	0.012231	14.354498	2.000000	34.555373	2.455334	3.000000	0.010677	3.545639	5.000000	70.056063	32.003263	2.000000	0.014851	2.484265	1.000000	0.101193
