22	2	60.274875	673.970672	61.071192	73.683900	77.611512	66.253124	0.763469	0.172544	0.993743	0.802716	0.880335	0.696927	0.269680	2.000000	0.023188	42.276682	6.000000	0.037533	2.933812	5.000000	0.213351	22.900324	2.000000	0.029420	0.428520	4.000000	0.107381	0.590269	4.000000	32.742645	2.244186	6.000000	0.012601	3.526425	1.000000	42.197391	2.839158	5.000000	0.049188	1.413340	1.000000	0.021132	1.652346	1.000000	69.803812	47.597711	5.000000	0.236267	2.519106	6.000000	0.021085
23	3	99.525518	791.558081	71.655401	42.785402	3.784610	21.616987	0.727638	0.698306	0.607466	0.281074	0.149884	0.711694	1.239278	4.000000	0.028626	42.370181	4.000000	0.015729	0.245900	5.000000	0.017873	8.915556	3.000000	0.012588	2.975465	4.000000	0.010855	2.967252	2.000000	30.099705	0.705237	1.000000	0.028720	10.889696	2.000000	23.266383	1.466169	2.000000	0.024780	2.774046	6.000000	0.025563	2.520259	3.000000	92.523390	48.062368	3.000000	0.034722	2.360795	4.000000	0.012840
24	1	13.982344	14.259952	42.296683	83.212247	93.962975	10.254922	0.627399	0.251448	0.165581	0.397198	0.213359	0.885237	1.982268	1.000000	0.027693	44.042609	4.000000	0.011741	11.106725	5.000000	0.010290	32.738892	3.000000	0.019017	3.401112	6.000000	0.020135	2.434434	5.000000	51.781645	1.384878	1.000000	0.042471	2.908282	1.000000	79.089385	2.215671	4.000000	0.013254	2.422135	1.000000	0.018755	2.641046	6.000000	49.871225	52.114331	2.000000	0.013171	1.666052	1.000000	0.026876
25	3	30.829600	616.137784	51.603207	91.692371	71.399196	71.004692	0.175599	0.475841	0.393620	0.994036	0.620418	0.491118	0.246182	1.000000	0.371018	17.793259	5.000000	0.011051	11.643176	2.000000	0.017356	39.619693	2.000000	0.059966	1.806562	5.000000	0.125887	0.229498	1.000000	84.283606	1.000510	2.000000	0.024450	17.906944	2.000000	32.204038	1.395535	5.000000	0.040228	1.679571	6.000000	0.066942	3.860530	4.000000	48.587514	18.339899	1.000000	0.016468	3.198526	6.000000	0.024574
26	5	98.204111	66.508562	24.255036	89.930817	51.499677	93.027654	0.163810	0.960586	0.620345	0.412988	0.202664	0.924107	0.248305	1.000000	0.011075	16.285618	6.000000	0.016267	16.513541	4.000000	0.023624	9.148867	3.000000	0.016147	0.834919	5.000000	0.010550	2.604856	6.000000	77.614585	2.714561	2.000000	0.016862	7.449630	5.000000	97.776744	0.547602	6.000000	0.017154	0.107422	5.000000	0.011538	1.458844	5.000000	76.137829	10.530961	3.000000	0.011420	2.475840	2.000000	0.053130
27	3	16.864986	797.370225	42.516086	96.349497	65.674067	8.270340	0.263710	0.934082	0.562130	0.217189	0.725605	0.573497	3.200418	4.000000	0.017419	51.726872	1.000000	0.016353	10.555511	1.000000	0.056249	14.756706	6.000000	0.013785	1.868979	1.000000	0.085817	0.611921	6.000000	82.576240	0.967674	6.000000	0.103969	12.453510	4.000000	70.822955	2.566123	4.000000	0.019914	1.025114	3.000000	0.010514	1.981939	5.000000	40.650100	53.352618	6.000000	0.014671	1.240121	1.000000	0.268411
28	1	2.857755	993.283465	65.561789	3.068392	57.660102	72.467124	0.744159	0.312163	0.830312	0.565327	0.420707	0.620931	0.572779	5.000000	0.011491	58.181486	6.000000	0.011111	2.603499	2.000000	0.040512	53.354573	5.000000	0.013859	2.647791	1.000000	0.023133	2.512809	1.000000	42.787913	1.364875	5.000000	0.011407	12.406553	2.000000	31.204381	0.846379	5.000000	0.030158	2.972787	2.000000	0.019306	4.073127	3.000000	12.486664	35.739286	4.000000	0.017704	2.928278	3.000000	0.058908
29	3	35.010318	614.443277	50.406723	26.281657	83.607393	80.736887	0.814607	0.747668	0.665494	0.229151	0.231151	0.949062	0.780569	5.000000	0.011138	27.898883	4.000000	0.026629	9.434682	4.000000	0.011825	9.117636	3.000000	0.059989	0.192171	2.000000	0.249090	0.508020	1.000000	6.998614	2.419770	2.000000	0.011208	8.849833	2.000000	36.347350	2.379001	5.000000	0.077727	2.590787	5.000000	0.014129	3.123925	2.000000	68.536299	22.347144	6.000000	0.018712	0.046824	4.000000	0.010859
30	5	99.055959	660.055502	52.714765	67.603900	57.535164	44.403993	0.928844	0.548482	0.507476	0.606635	0.432871	0.649320	1.918604	5.000000	0.011703	8.559064	3.000000	0.035957	8.964346	6.000000	0.016493	26.840203	1.000000	0.023736	1.713187	5.000000	0.010037	1.568608	2.000000	13.171352	3.399906	3.000000	0.019966	17.262523	6.000000	23.606184	2.956929	4.000000	0.011514	0.237383	4.000000	0.049282	1.818796	4.000000	25.294580	9.072353	6.000000	0.035897	0.410248	6.000000	0.032950
31	3	38.697758	313.100648	23.232152	62.435976	37.227589	69.487715	0.499963	0.553558	0.436249	0.313842	0.286881	0.530286	0.851071	2.000000	0.012648	10.678621	2.000000	0.084226	1.605032	6.000000	0.017848	32.893545	5.000000	0.078786	4.260328	2.000000	0.020083	0.372559	6.000000	98.408999	1.919114	1.000000	0.019605	7.286341	3.000000	9.202995	2.791322	6.000000	0.016572	0.113833	6.000000	0.017098	2.866506	5.000000	28.433323	58.272444	6.000000	0.011238	1.308871	2.000000	0.095010
32	4	60.665846	689.240046	86.211603	44.681528	78.107017	42.474374	0.291887	0.336400	0.430154	0.965966	0.574764	0.540221	1.373041	5.000000	0.012142	19.696927	2.000000	0.027662	7.733785	4.000000	0.013204	26.033840	1.000000	0.017587	1.889223	6.000000	0.052192	0.451465	1.000000	56.410296	1.659311	1.000000	0.021416	10.394330	3.000000	61.755913	2.612893	1.000000	0.037779	3.401746	2.000000	0.018200	0.642683	5.000000	44.165253	27.351599	4.000000	0.015651	0.941132	2.000000	0.039606
33	5	97.096552	433.349236	80.923848	91.210905	26.228831	31.905409	0.556061	0.786325	0.975597	0.431322	0.834872	0.703255	1.167493	6.000000	0.010947	40.706797	6.000000	0.017140	12.714989	2.000000	0.022957	29.978994	4.000000	0.011406	1.387142	2.000000	0.023576	1.620304	4.000000	18.325182	1.673135	5.000000	0.013189	18.054118	4.000000	20.595611	2.826525	2.000000	0.054412	3.234488	6.000000	0.046103	3.399650	6.000000	30.902460	52.512912	6.000000	0.012264	4.138309	4.000000	0.063754
34	5	78.339909	516.627347	10.971644	83.651127	82.786560	72.263165	0.300278	0.998976	0.428817	0.337115	0.928885	0.515988	2.097065	3.000000	0.010539	32.004607	4.000000	0.011621	6.161131	1.000000	0.012748	33.417934	4.000000	0.027726	3.566369	1.000000	0.030372	1.003325	3.000000	59.578812	3.284696	1.000000	0.054712	4.339984	6.000000	47.987013	2.209405	6.000000	0.022988	2.693977	6.000000	0.012895	4.498791	1.000000	16.799604	38.903842	6.000000	0.025874	2.030334	2.000000	0.012082
35	2	54.157789	113.424540	38.704276	4.933879	11.232044	50.325260	0.328570	0.374893	0.275543	0.894550	0.915458	0.515686	0.989885	1.000000	0.019014	23.590037	1.000000	0.010075	17.558656	4.000000	0.077998	13.074672	3.000000	0.020288	4.105881	6.000000	0.013391	0.847609	5.000000	9.989195	0.892571	3.000000	0.028232	11.145193	5.000000	6.612060	2.031675	5.000000	0.027987	0.309643	6.000000	0.012314	3.241722	3.000000	3.213231	49.874434	1.000000	0.081941	2.334796	3.000000	0.014256
36	2	55.954002	336.218071	54.459878	75.172139	46.322123	84.756840	0.895827	0.660976	0.164348	0.432660	0.698326	0.757803	2.110881	6.000000	0.010181	35.443638	5.000000	0.580198	18.860272	1.000000	0.011535	52.819094	1.000000	0.077832	3.129770	4.000000	0.011152	1.501696	4.000000	9.895336	0.875111	6.000000	0.189003	5.379877	3.000000	9.062627	2.078437	4.000000	0.016310	2.161365	3.000000	0.013940	3.732161	4.000000	2.499396	38.860447	2.000000	0.010856	4.284611	2.000000	0.095720
37	2	91.982218	757.013081	9.768733	71.685497	41.323125	58.029117	0.285599	0.756374	0.668116	0.540373	0.469736	0.994571	1.408543	1.000000	0.017367	13.609768	3.000000	0.072632	0.689553	4.000000	0.025883	29.091566	5.000000	0.010161	3.500505	5.000000	0.011567	1.712372	5.000000	92.713435	3.007860	5.000000	0.028067	11.189562	6.000000	94.200752	1.814780	1.000000	0.016838	1.827370	5.000000	0.013695	3.708994	5.000000	74.759688	53.718941	3.000000	0.013246	0.338792	3.000000	0.019942
38	2	79.221496	208.799475	7.467289	25.555549	92.529955	62.025709	0.975926	0.456876	0.884754	0.833422	0.284374	0.442218	2.679063	1.000000	0.012127	32.532226	2.000000	0.013009	2.873807	1.000000	0.010568	14.818628	1.000000	0.025476	2.669763	1.000000	0.022854	1.225936	6.000000	71.762761	0.095834	6.000000	0.019724	10.100798	3.000000	42.385906	3.171197	4.000000	0.013887	0.161549	6.000000	0.010325	4.060730	1.000000	73.519681	49.865838	3.000000	0.036507	0.693499	1.000000	0.042356
39	2	17.973383	356.914724	17.073383	3.298139	38.007015	30.585650	0.375670	0.957774	0.668429	0.590861	0.598043	0.767389	3.370817	5.000000	0.014476	54.857962	4.000000	0.083249	11.562045	4.000000	0.012249	15.541305	4.000000	0.024831	0.797063	5.000000	0.062153	0.684357	2.000000	68.153830	0.949720	2.000000	0.306981	13.934778	5.000000	75.502535	3.120370	4.000000	0.154916	0.160126	5.000000	0.015060	1.977448	2.000000	61.826019	11.235962	6.000000	0.014227	4.286317	2.000000	0.017413
40	2	9.543744	843.402217	24.465481	53.284654	37.240991	84.640857	0.632862	0.465856	0.666993	0.113717	0.118088	0.899429	3.420470	3.000000	0.028844	40.855780	4.000000	0.027387	15.537552	1.000000	0.054352	19.700855	4.000000	0.126856	1.183764	5.000000	0.033188	0.443236	4.000000	71.356648	2.165008	5.000000	0.014006	9.513284	4.000000	29.743055	2.407882	5.000000	0.013348	2.713540	6.000000	0.011145	4.186058	5.000000	72.296570	56.585448	1.000000	0.010969	1.202712	4.000000	0.011350
41	2	43.801707	707.680912	15.819947	94.162323	56.554925	66.948933	0.499067	0.795909	0.533181	0.416633	0.242731	0.336012	3.265016	2.000000	0.010649	41.935088	6.000000	0.023202	0.466494	5.000000	0.023220	10.312413	1.000000	0.010103	3.686819	5.000000	0.025796	2.455935	4.000000	19.646964	1.855132	2.000000	0.012084	0.791966	2.000000	69.290622	1.981958	5.000000	0.131883	2.206099	3.000000	0.017166	1.800846	1.000000	37.682569	26.804836	2.000000	0.017240	3.870000	5.000000	0.012204
42	4	29.388340	461.073352	17.091716	31.351485	2.016103	60.334843	0.361823	0.995592	0.443899	0.190894	0.379689	0.303620	2.424705	2.000000	0.017822	3.117038	5.000000	0.083244	16.942550	3.000000	0.012875	36.277267	1.000000	0.026171	3.022345	4.000000	0.044966	1.114036	6.000000	95.551082	1.435424	3.000000	0.011076	16.000939	6.000000	73.282774	1.163362	3.000000	0.010229	0.050688	4.000000	0.014371	2.142732	5.000000	37.918588	55.042911	6.000000	0.010599	0.935174	2.000000	0.027533
43	1	31.725976	575.386123	7.135168	17.930097	35.689287	84.024747	0.602344	0.884428	0.895379	0.954558	0.455350	0.141213	0.704095	4.000000	0.020551	51.429561	5.000000	0.015018	6.436477	2.000000	0.012830	38.721922	2.000000	0.011737	1.783262	6.000000	0.021445	1.206761	2.000000	78.314042	3.296460	2.000000	0.036563	6.351263	6.000000	42.834029	0.205324	5.000000	0.017100	1.272529	3.000000	0.019879	0.813872	4.000000	46.345858	48.634291	2.000000	0.013953	1.171191	4.000000	0.317372
44	2	2.291350	294.459992	6.541345	6.329770	96.024589	43.297577	0.390905	0.670068	0.589456	0.677997	0.112407	0.590487	2.758910	4.000000	0.032323	26.250012	4.000000	0.028164	5.206018	3.000000	0.019726	34.177806	4.000000	0.050501	1.605112	1.000000	0.057516	2.831536	6.000000	9.092395	1.083779	5.000000	0.010948	15.156587	4.000000	34.318298	2.902545	1.000000	0.061918	1.456693	6.000000	0.024901	3.764712	6.000000	82.360119	51.865033	3.000000	0.023172	0.541469	5.000000	0.010691
45	3	79.388401	153.678143	26.754306	58.022989	11.995818	55.529365	0.494757	0.492855	0.108921	0.818844	0.665326	0.217353	2.112848	5.000000	0.015848	7.426448	3.000000	0.013134	8.209280	3.000000	0.012855	47.210852	6.000000	0.037559	4.129318	6.000000	0.031512	2.048408	6.000000	26.852316	0.963255	6.000000	0.060395	17.801892	4.000000	8.033186	1.466060	4.000000	0.020599	1.945958	5.000000	0.022215	2.388911	5.000000	72.712983	18.984271	3.000000	0.042603	2.048291	3.000000	0.011301
46	4	52.499200	125.917293	56.532619	47.927238	18.557394	66.935149	0.816558	0.114879	0.699571	0.836299	0.722190	0.340001	1.349409	2.000000	0.055170	4.119284	4.000000	0.169078	4.151823	6.000000	0.024325	17.326028	5.000000	0.045213	1.333391	2.000000	0.020983	0.279881	1.000000	38.136654	2.024555	5.000000	0.024421	17.039185	3.000000	93.174835	3.327981	2.000000	0.071710	1.365510	3.000000	0.031963	2.088045	6.000000	74.261285	8.782629	3.000000	0.093856	0.936010	2.000000	0.037216
47	2	34.956668	882.421350	23.013842	95.115397	36.151334	16.262458	0.832220	0.811275	0.153733	0.425080	0.435319	0.962932	3.269719	6.000000	0.012136	46.895532	5.000000	0.014261	15.238568	4.000000	0.084850	16.717164	5.000000	0.018511	0.908227	6.000000	0.012148	3.291924	5.000000	30.162231	0.564960	4.000000	0.015835	2.279570	4.000000	77.062801	2.080435	4.000000	0.028190	2.959244	4.000000	0.257971	0.102421	5.000000	28.041123	12.880051	3.000000	0.018297	3.056335	1.000000	0.023426
48	2	82.611920	986.850618	93.316368	8.325718	85.971181	28.527696	0.514920	0.144589	0.291173	0.744982	0.173991	0.860729	1.024434	3.000000	0.016218	51.058653	4.000000	0.064793	2.899284	6.000000	0.011053	20.515179	5.000000	0.011705	0.809334	5.000000	0.021844	2.653620	4.000000	25.439039	2.757541	5.000000	0.029714	0.473683	1.000000	60.185434	1.161638	5.000000	0.011852	2.051808	1.000000	0.065662	3.549695	5.000000	13.055530	4.203070	5.000000	0.037882	4.159142	4.000000	0.010095
49	3	10.848325	91.540273	97.033234	47.063038	43.673778	64.666423	0.549578	0.985126	0.111078	0.813137	0.513783	0.285462	0.258246	5.000000	0.021345	26.122558	5.000000	0.011972	19.049698	6.000000	0.011296	27.264421	1.000000	0.014280	3.915616	2.000000	0.011854	3.157225	5.000000	52.848159	0.751795	3.000000	0.073929	5.648086	5.000000	98.090947	0.577992	3.000000	0.013643	0.513055	4.000000	0.297258	0.231464	3.000000	54.285916	17.482284	3.000000	0.024368	0.329239	5.000000	0.079348
50	1	69.918700	582.101594	64.580466	38.405943	81.813841	42.380234	0.687991	0.735721	0.541563	0.865863	0.898398	0.722700	0.765322	1.000000	0.011276	5.388091	3.000000	0.812606	6.577253	5.000000	0.060533	50.219457	4.000000	0.428393	2.877453	3.000000	0.160050	1.229419	4.000000	6.885895	0.737158	3.000000	0.031651	14.632366	2.000000	13.144977	2.908211	2.000000	0.116814	3.081930	4.000000	0.064239	4.391337	1.000000	54.805332	39.260774	2.000000	0.027218	2.263896	2.000000	0.011715
51	4	51.192979	307.226120	44.431504	56.991682	72.483982	71.029661	0.153777	0.494708	0.835647	0.792807	0.206375	0.251610	0.920449	3.000000	0.010380	51.734111	5.000000	0.018866	10.942563	5.000000	0.048813	3.968108	4.000000	0.019211	3.731685	3.000000	0.987049	0.506580	5.000000	69.698220	1.599283	2.000000	0.014446	0.990653	3.000000	89.471646	0.216739	2.000000	0.047057	1.648044	1.000000	0.056865	2.712758	3.000000	22.035725	46.217149	4.000000	0.022275	2.073659	3.000000	0.038086
52	3	71.399604	260.980577	77.244317	51.807271	31.785093	64.129881	0.571900	0.515962	0.904065	0.611386	0.925797	0.712839	1.444031	3.000000	0.016193	46.961718	6.000000	0.012228	0.711085	4.000000	0.021441	38.034021	2.000000	0.011942	0.365505	3.000000	0.026293	0.455678	6.000000	68.329291	0.146622	3.000000	0.014189	3.533301	2.000000	80.911418	0.415194	1.000000	0.033197	1.020836	1.000000	0.019385	1.292263	3.000000	78.463101	31.083465	6.000000	0.033114	2.797123	6.000000	0.024465
53	3	28.966342	487.969507	74.043350	1.182465	88.136018	40.924240	0.736205	0.725755	0.661736	0.864053	0.509108	0.768247	0.253987	6.000000	0.025424	35.761301	6.000000	0.014776	6.484338	6.000000	0.011204	38.735531	2.000000	0.010249	4.201160	3.000000	0.013832	1.412436	6.000000	43.855352	1.827183	1.000000	0.020470	11.945149	5.000000	19.191463	1.029302	4.000000	0.216856	0.119794	3.000000	0.014590	3.468898	6.000000	19.392413	33.465140	1.000000	0.060616	4.547011	4.000000	0.370004
54	3	32.861791	269.734223	99.580545	37.963305	4.091033	5.299560	0.138866	0.684414	0.275914	0.573966	0.857856	0.897527	1.039299	2.000000	0.036223	41.168038	4.000000	0.010671	7.235345	5.000000	0.018997	20.429974	6.000000	0.023193	0.292949	4.000000	0.016899	0.412033	4.000000	87.247612	2.763046	5.000000	0.012691	2.922454	5.000000	36.629592	0.562795	5.000000	0.259795	0.805615	3.000000	0.011285	0.746747	5.000000	62.674595	34.936279	1.000000	0.010588	1.794857	5.000000	0.011897
